label,x_pos_mean,x_pos_stdev,y_pos_mean,y_pos_std_dev,mouse_event_counts,left_mouse_held_time,middle_mouse_held_time,right_mouse_held_time,left_mouseup_counts,middle_mouseup_counts,right_mouseup_counts,total_key_up_counts,keyup_keys_in_q1,total_key_time_held,key_held_keys_in_q1,alnum_keys_in_q1,movement_key_ratio
game,0.3475740757560031,0.22165210523344275,0.650812804188868,0.16000049046291034,19268,0.03553001483281453,0.0,0.0,35,0,0,0.0,0,0.0,0,0,0
game,0.4996464568548802,0.2347873554215592,0.4815157644531294,0.22596902115287137,16205,0.008281052112579346,0.0,0.0010763168334960937,8,0,1,1,1,0.1437990665435791,1,1,0.0
game,0.5010611236019833,0.2139356708198341,0.5066906235187107,0.17947278593937752,14455,0.024389036496480308,0.0,0.006012511253356933,24,0,5,23,1,2.4085285663604736,1,1,0.0
game,0.4205370825198899,0.27954550618321167,0.5806994096558931,0.2512399833183249,15879,0.018314111232757568,0.0,0.013229930400848388,19,0,11,25,1,2.6352200508117676,1,1,0.0
game,0.4068964093311649,0.245783362633023,0.6549363578866526,0.14411674798740814,19676,0.02276606559753418,0.0,0.01518001159032186,26,0,14,59,1,7.321205139160156,1,1,0.0
game,0.5399718115808542,0.21192090487884543,0.5229217197302303,0.15755504859341787,10857,0.01017378568649292,0.0,0.008740893999735514,10,0,7,18,1,1.702214002609253,1,1,0.0
game,0.40158243112204095,0.23154416323534807,0.519822545674273,0.22611942182581365,16672,0.024442100524902345,0.0,0.0030068357785542807,25,0,3,33,1,3.438981771469116,1,1,0.0
game,0.4900601138472862,0.2153826009930263,0.5483350934459805,0.18142235092241843,20832,0.03007987340291341,0.0,0.004358915487925211,30,0,3,30,1,3.195437431335449,1,1,0.0
game,0.29381890134199845,0.21006120303087758,0.6802396382172776,0.20264632670116342,18157,0.023204489549001058,0.0,0.007748870054880778,26,0,7,26,1,2.9482181072235107,1,1,0.0
game,0.2457777289813188,0.21972541452546873,0.6898428858960395,0.15752323844409022,17647,0.01935749053955078,0.0,0.008700454235076904,21,0,7,19,1,2.2862050533294678,1,1,0.0
game,0.5168609810296485,0.20844117407948876,0.4913847958798147,0.221308286931302,16763,0.01794689098993937,0.0,0.011036948362986247,19,0,9,21,1,2.131258249282837,1,1,0.0
game,0.3871000426621161,0.2887070909161277,0.5846732397926937,0.21719971571602043,14650,0.024574971199035643,0.0,0.0034988840421040853,26,0,3,18,1,1.8503341674804688,1,1,0.0
game,0.4572879305677742,0.2546582075654087,0.6224732379398414,0.20765968821196018,14777,0.02797087033589681,0.0,0.002615551153818766,25,0,2,31,1,3.25707745552063,1,1,0.0
game,0.43078935605892693,0.2756976497250782,0.6899151689479275,0.17369622954290323,22559,0.02653502623240153,0.0,0.00937121311823527,28,0,7,19,1,2.100260019302368,1,1,0.0
game,0.43778157868292356,0.19338344494573592,0.5725952723005043,0.12333130953590073,14927,0.022632463773091634,0.0,0.01208943525950114,21,0,8,48,2,4.920500993728638,2,2,0.0
game,0.32753615921196316,0.22305111788971624,0.6156382865448855,0.18765258715505087,14957,0.03285453716913859,0.0,0.0008982499440511068,31,0,1,21,1,2.411983013153076,1,1,0.0
game,0.40448169470199796,0.20944117927864966,0.4050486114629601,0.2726282436117545,19737,0.03717458248138428,0.0,0.004204400380452474,33,0,3,19,1,2.3319520950317383,1,1,0.0
game,0.3289373088685015,0.2642792948201633,0.6069750547763835,0.23584543764401675,15805,0.02451927661895752,0.0,0.0036328673362731934,24,0,3,13,1,1.3389294147491455,1,1,0.0
game,0.4362773786460014,0.20947835646397983,0.5237147059878736,0.21910437900861746,15485,0.026255162556966145,0.0,0.004813329378763834,23,0,4,40,2,4.374628305435181,2,2,0.0
game,0.4088259151929459,0.24331609286256964,0.5951540595432705,0.19563181744801406,13458,0.01676252285639445,0.0,0.00913460652033488,17,0,6,25,3,2.9292991161346436,2,2,0.0
game,0.478311537383474,0.1953911804896704,0.5050483406472847,0.11811940454242427,1823,0.03549661636352539,0.0,0.09820140202840169,22,0,5,118,2,103.41929364204407,1,1,11.753774985107873
game,0.4771062340532598,0.012230354677654539,0.4557291666666667,5.551115123125783e-17,1737,0.01999450127283732,0.0,0.137075674533844,10,0,8,76,1,167.54963159561157,1,1,169.50127690216692
game,0.4732769768411152,0.05540225530766962,0.47850770478507704,0.06252556171474964,2055,0.0178772767384847,0.0,0.2691122094790141,9,0,11,53,2,319.48158526420593,1,1,185.0336885458472
game,0.5040251418459016,0.19925943598934437,0.49828529474911043,0.1917744300105111,2717,0.030387194951375325,0.0,0.3051617940266927,14,0,9,54,2,146.45384192466736,1,1,39.24546564290139
game,0.4829645144009337,0.01607161400708598,0.4558269941147007,0.002521785929018406,1331,0.006657163302103679,0.0017377018928527832,0.19785512685775758,3,1,6,111,2,205.45345377922058,1,1,56.07789753702465
game,0.677540495714267,0.18385991853268643,0.4980888152461183,0.11202279555425666,2018,0.007436227798461914,0.0,0.24393285910288492,6,0,5,116,2,146.45821022987366,1,1,20.055407723203544
game,0.4787326586384939,0.01645811485867681,0.457371648385131,0.010209537567900244,2735,0.007920833428700765,0.0,0.29707022110621134,3,0,7,89,2,52.09792637825012,1,1,11.683242726252542
game,0.4808298881804604,0.013624268706877898,0.4557291666666665,1.1102230246251565e-16,2495,0.00735925038655599,0.0,0.2418687303860982,3,0,6,69,2,39.19703483581543,2,1,12.799715770188337
game,0.4765906150089883,0.007856621392540132,0.4691676836355183,0.027087262235564954,2151,0.004870267709096273,0.0,0.6819911082585652,1,0,9,64,2,126.31569480895996,1,2,0.03792784907553859
game,0.4731719496293494,0.017973121836453554,0.4654835612781338,0.0320737623836459,2029,0.0,0.0,0.13481884797414143,0,0,4,81,3,9.220029354095459,3,2,1.0346322432622508
game,0.5129878475569195,0.07000264355925649,0.4564242289442467,0.08952123514374195,1686,0.01820514996846517,0.0,0.3336859385172526,2,0,5,131,2,15.831579685211182,3,2,0.23522023477765538
game,0.36954837040068755,0.24444233067312018,0.3788674751841178,0.22048876071238727,1041,0.010421582063039144,0.0,0.23147769769032797,4,0,3,243,2,52.770817279815674,1,3,0.19471976869844285
game,0.4941815733062345,0.1282907033956702,0.44878517386403044,0.10086260095770466,1922,0.02747455835342407,0.0,0.6285178860028585,9,0,8,54,1,6.5163254737854,1,1,0.049020068420268036
game,0.40853240549193354,0.1809996797066551,0.4189341110531804,0.17194994729285318,1918,0.003918302059173584,0.005855596065521241,0.14335103034973146,3,2,6,133,2,20.04329514503479,2,2,0.2763812898002439
game,0.546952711991327,0.11863874910580699,0.46286435614322063,0.08446473047417902,1834,0.0026099165280659992,0.0,0.5094243288040161,1,0,6,83,2,45.664469718933105,1,1,8.124150273892669
game,0.4591068666610637,0.11542522261565778,0.40091840802282647,0.057037718851496444,993,0.01231231689453125,0.0,0.32673521439234415,3,0,3,222,3,25.73367214202881,3,3,0.39749266135645017
game,0.5409015178288669,0.07053874003504393,0.49210790556426315,0.03592776514817947,1276,0.020760297775268555,0.0,0.14131114880243936,7,0,7,139,3,18.043834686279297,3,3,0.47182339051555994
game,0.22523049866799863,0.1960219956545477,0.27974340474340476,0.26707552944976287,2002,0.07183291912078857,0.0,0.0,19,0,0,26,2,19.176137924194336,1,1,88.77966794141088
game,0.18976333697897677,0.09642538299778793,0.35089318264673713,0.13313676106982456,2743,0.12903245290120444,0.0,0.21555883089701336,53,0,2,27,1,12.072315692901611,1,1,144.5491895403419
game,0.3581746419270833,0.10439454315371921,0.39237316743827155,0.04688124946184953,2304,0.04218951066335042,0.0,0.6053512930870056,29,0,7,40,1,45.36644673347473,1,1,205.97597181447065
game,0.19141076937909757,0.21526331081028885,0.230463784262473,0.2692704677234131,2593,0.1544745365778605,0.0,0.0,32,0,0,10,2,5.030125856399536,1,1,25.836073601839793
game,0.2034781073446328,0.04010771371131185,0.06277463904582548,0.09289135410939607,118,0.003854052225748698,0.0,0.0,2,0,0,24,1,0.23137187957763672,1,1,0.0
game,-1.0,0.0,-1.0,0.0,1,0.0,0.0,0.0,0,0,0,44,2,43.18716526031494,1,1,1.530908355417525
game,-1.0,0.0,-1.0,0.0,1,0.0,0.0,0.0,0,0,0,55,2,43.93540692329407,1,1,1.5509743085743288
game,-1.0,0.0,-1.0,0.0,1,0.0,0.0,0.0,0,0,0,51,2,62.76951503753662,1,1,1.2119215398828405
game,-1.0,0.0,-1.0,0.0,1,0.0,0.0,0.0,0,0,0,25,1,15.163230657577515,1,1,0.5816303506749929
game,0.051738410596026504,0.06455770625904893,0.15912435614422366,0.03972071312411491,151,0.0006787975629170736,0.0,0.0,2,0,0,19,1,0.30565690994262695,1,1,0.0
game,-1.0,0.0,-1.0,0.0,1,0.0,0.0,0.0,0,0,0,46,2,55.599644899368286,1,1,1.0834312026168265
game,0.18229166666666666,0.0,0.0925925925925926,0.0,3,0.26506705284118653,0.0,0.0,1,0,0,71,2,47.53703284263611,1,1,0.9527817057033623
game,0.18229166666666666,0.0,0.0925925925925926,0.0,5,0.637736729780833,0.0,0.0,3,0,0,95,2,102.91628789901733,1,1,1.1047448956466104
game,-1.0,0.0,-1.0,0.0,1,0.0,0.0,0.0,0,0,0,7,1,15.255653858184814,1,1,57.793178222206706
game,0.9095982142857142,0.10667746249211064,0.0496031746031746,0.011923119297169278,14,0.0002641995747884115,0.0,0.0,1,0,0,16,1,0.14374279975891113,1,1,0.0
game,0.9635416666666666,0.0,0.0462962962962963,0.0,2,0.00027253230412801105,0.0,0.0,1,0,0,0.0,0,0.0,0,0,0
game,0.9635416666666666,0.0,0.0462962962962963,0.0,4,0.0005950013796488444,0.0,0.0,2,0,0,0.0,0,0.0,0,0,0
game,0.22743055555555555,0.10393492741038723,0.09259259259259259,1.3877787807814457e-17,15,0.29081159830093384,0.0,0.0,1,0,0,67,2,65.53450179100037,1,1,1.4033798226512546
game,0.18229166666666666,0.0,0.0925925925925926,0.0,8,1.0524068355560303,0.0,0.0,4,0,0,109,2,128.93122792243958,1,1,1.0525841242846325
game,0.18229166666666666,0.0,0.0925925925925926,0.0,8,1.0305562019348145,0.0,0.0,4,0,0,111,1,128.1890048980713,1,1,1.0889179978371146
game,0.18229166666666666,0.0,0.0925925925925926,0.0,8,1.0766788840293884,0.0,0.0,4,0,0,104,1,131.2906789779663,1,1,1.0433255062500697
game,0.18229166666666669,2.7755575615628914e-17,0.09259259259259259,1.3877787807814457e-17,7,0.9295135378837586,0.0,0.0,4,0,0,106,2,118.38071727752686,1,1,1.1330652876057143
game,-1.0,0.0,-1.0,0.0,1,0.0,0.0,0.0,0,0,0,17,2,51.43909668922424,1,1,1.6857304659826413
game,0.18229166666666666,0.0,0.0925925925925926,0.0,1,0.0,0.0,0.0,0,0,0,54,2,27.19979453086853,1,1,1.4012053362126529
game,0.18229166666666666,0.0,0.0925925925925926,0.0,8,1.1072582920392355,0.0,0.0,4,0,0,107,1,133.30662536621094,1,1,1.0340373980341593
game,0.10802469135802467,0.06406528512891826,0.11659807956104251,0.023132266054924622,27,0.5771831711133321,0.0,0.0,4,0,0,101,2,103.6014461517334,1,1,1.3723081294297141
game,0.09114583333333334,0.059150084037163764,0.12205387205387205,0.022270633931520116,22,0.00025930007298787433,0.0,0.0,1,0,0,6,1,0.014554023742675781,1,1,0.0
game,0.18229166666666666,0.0,0.09259259259259259,1.3877787807814457e-17,13,0.5774622718493144,0.0,0.0,6,0,0,138,1,92.54325866699219,1,1,1.0887185522403224
game,0.18229166666666663,2.7755575615628914e-17,0.09259259259259259,1.3877787807814457e-17,20,0.932144296169281,0.0,0.0,10,0,0,171,1,109.32339310646057,1,1,1.1337693495308416
game,0.18229166666666669,2.7755575615628914e-17,0.09259259259259259,1.3877787807814457e-17,7,0.547248903910319,0.0,0.0,4,0,0,109,1,111.5736198425293,1,1,0.9159720870401051
game,0.09114583333333334,0.05915008403716376,0.1220538720538721,0.022270633931520123,44,0.0006758173306783041,0.0,0.0,2,0,0,0.0,0,0.0,0,0,0
game,0.18229166666666666,0.0,0.09259259259259259,1.3877787807814457e-17,13,0.6086151321729024,0.0,0.0,6,0,0,153,1,106.03742384910583,1,1,1.262046051366921
game,0.18229166666666666,0.0,0.0925925925925926,0.0,24,1.0371410846710205,0.0,0.0,12,0,0,177,1,115.86397218704224,1,1,0.9780440320426637
game,0.18229166666666666,0.0,0.0925925925925926,0.0,24,1.050312598546346,0.0,0.0,12,0,0,208,1,116.52913808822632,1,1,0.9775481782718959
game,0.18229166666666666,0.0,0.0925925925925926,0.0,23,0.916053295135498,0.0,0.0,11,0,0,202,1,109.94238615036011,1,1,1.104064011262076
game,0.18229166666666666,0.0,0.0925925925925926,0.0,1,0.11505099932352701,0.0,0.0,1,0,0,41,2,52.032108545303345,1,1,0.8016959208318206
game,0.10044642857142858,0.062473421219295625,0.11904761904761905,0.02291072496784229,49,0.226759934425354,0.0,0.0,4,0,0,62,1,56.886934995651245,1,1,1.1839175096601293
game,0.18229166666666666,0.0,0.0925925925925926,0.0,24,0.9674791653951009,0.0,0.0,12,0,0,197,1,112.15284824371338,1,1,1.0528710171813291
game,0.18229166666666666,0.0,0.0925925925925926,0.0,24,1.0053709904352823,0.0,0.0,12,0,0,215,1,116.07968926429749,1,1,0.9936208890295223
game,0.18229166666666669,2.7755575615628914e-17,0.0925925925925926,0.0,25,0.8603458046913147,0.0,0.0,13,0,0,230,1,106.56698942184448,1,1,1.1623838012426322
game,-1.0,0.0,-1.0,0.0,1,0.0,0.0,0.0,0,0,0,14,2,22.724749088287354,1,1,0.3585765960375169
game,0.10937500000000003,0.06425103907896954,0.1161616161616162,0.023144321691696158,55,0.5505425492922466,0.0,0.0,7,0,0,140,1,99.45119905471802,1,1,1.1898433640532462
game,0.1822916666666667,5.551115123125783e-17,0.09259259259259259,1.3877787807814457e-17,30,1.047095823287964,0.0,0.0,15,0,0,264,1,116.86886501312256,1,1,0.9574483018336439
game,0.1822916666666667,5.551115123125783e-17,0.09259259259259259,1.3877787807814457e-17,30,0.9591569066047668,0.0,0.0,15,0,0,266,1,112.12221050262451,1,1,1.0842076102224592
game,0.18229166666666669,2.7755575615628914e-17,0.09259259259259259,1.3877787807814457e-17,26,0.9352456490198772,0.0,0.0,13,0,0,222,1,111.82111239433289,1,1,1.0799220095776192
game,0.1822916666666667,5.551115123125783e-17,0.09259259259259259,1.3877787807814457e-17,28,1.0372143507003784,0.0,0.0,14,0,0,218,1,117.1810564994812,1,1,0.9746303816739081
game,0.18229166666666669,2.7755575615628914e-17,0.09259259259259259,1.3877787807814457e-17,26,0.9779365301132202,0.0,0.0,13,0,0,221,1,114.65248227119446,1,1,1.0377220223532158
game,0.18229166666666666,0.0,0.0925925925925926,0.0,3,0.1485431671142578,0.0,0.0,2,0,0,49,2,50.74507188796997,1,1,0.7765253361678243
game,0.9095982142857142,0.10667746249211064,0.0496031746031746,0.011923119297169278,14,0.0003863334655761719,0.0,0.0,1,0,0,0.0,0,0.0,0,0,0
game,0.9635416666666666,0.0,0.0462962962962963,0.0,2,0.00023492972056070964,0.0,0.0,1,0,0,0.0,0,0.0,0,0,0
game,0.9635416666666666,0.0,0.0462962962962963,0.0,4,0.0008712848027547201,0.0,0.0,2,0,0,0.0,0,0.0,0,0,0
game,0.9635416666666666,0.0,0.0462962962962963,0.0,4,0.0006216168403625488,0.0,0.0,2,0,0,0.0,0,0.0,0,0,0
game,0.9635416666666666,0.0,0.0462962962962963,0.0,2,0.00038393338521321613,0.0,0.0,1,0,0,0.0,0,0.0,0,0,0
game,0.9635416666666666,0.0,0.0462962962962963,0.0,4,0.0006662964820861817,0.0,0.0,2,0,0,0.0,0,0.0,0,0,0
game,0.9635416666666666,0.0,0.0462962962962963,0.0,4,0.0006613492965698242,0.0,0.0,2,0,0,0.0,0,0.0,0,0,0
game,0.9635416666666666,0.0,0.0462962962962963,0.0,2,0.0003007650375366211,0.0,0.0,1,0,0,0.0,0,0.0,0,0,0
game,0.9635416666666666,0.0,0.0462962962962963,0.0,4,0.0006809314092000325,0.0,0.0,2,0,0,0.0,0,0.0,0,0,0
game,0.9635416666666666,0.0,0.0462962962962963,0.0,4,0.0007683038711547852,0.0,0.0,2,0,0,0.0,0,0.0,0,0,0
game,0.22594975490196076,0.1901870987597796,0.3125,0.28097907932843214,68,0.0024317304293314614,0.0,0.0,7,0,0,44,2,58.79398727416992,1,1,1.0285654093858798
game,0.0879491017964072,0.15018363377678506,0.22274894655134178,0.1737264303641474,334,0.004404294490814209,0.0,0.0,14,0,0,19,1,0.15792608261108398,1,1,0.0
game,0.305488782051282,0.2896239073119787,0.34935897435897434,0.2107615328717356,130,0.009174251556396484,0.0,0.0,5,0,0,4,1,0.11372518539428711,1,1,0.0
game,0.9635416666666666,0.0,0.0462962962962963,0.0,2,0.0003829518953959147,0.0,0.0,1,0,0,0.0,0,0.0,0,0,0
game,0.9635416666666666,0.0,0.0462962962962963,0.0,4,0.0005188028017679851,0.0,0.0,2,0,0,0.0,0,0.0,0,0,0
game,0.9635416666666666,0.0,0.0462962962962963,0.0,1,0.0,0.0,0.0,0,0,0,57,1,63.24314594268799,1,1,1.2392885669917135
game,0.25323275862068967,0.20355242474929452,0.25542784163473836,0.1818101976693223,87,0.000823056697845459,0.0,0.0,3,0,0,3,1,0.006533145904541016,1,1,0.0
game,-1.0,0.0,-1.0,0.0,1,0.0,0.0,0.0,0,0,0,41,2,14.832558870315552,1,1,0.6384576787356465
game,-1.0,0.0,-1.0,0.0,1,0.0,0.0,0.0,0,0,0,3,1,0.0045108795166015625,1,1,0.0
game,-1.0,0.0,-1.0,0.0,1,0.0,0.0,0.0,0,0,0,55,1,5.197373390197754,1,1,15.630135753164968
game,-1.0,0.0,-1.0,0.0,1,0.0,0.0,0.0,0,0,0,38,2,44.92234230041504,1,1,1.5653768702915645
game,0.18229166666666666,0.0,0.0925925925925926,0.0,1,0.0,0.0,0.0,0,0,0,52,1,51.61574625968933,1,1,1.0133643614133594
game,0.21226986434108533,0.1472880792583567,0.2562446167097331,0.1825689540529494,86,0.0007377147674560546,0.0,0.0,3,0,0,29,1,4.603447675704956,1,1,16.813756116823015
game,0.1131465517241379,0.06461774539334059,0.11494252873563217,0.023134381778718772,29,0.7345078468322754,0.0,0.0,4,0,0,119,2,114.35483956336975,1,1,1.1481829087207542
game,0.1131465517241379,0.06461774539334059,0.11494252873563217,0.023134381778718772,29,0.7996339639027913,0.0,0.0,5,0,0,109,2,116.93152332305908,1,1,0.9371135324628692
game,-1.0,0.0,-1.0,0.0,1,0.0,0.0,0.0,0,0,0,20,1,15.167787790298462,1,1,99.23193705481708
game,0.18229166666666666,0.0,0.0925925925925926,0.0,1,0.0,0.0,0.0,0,0,0,57,1,71.21602082252502,1,1,1.2415485528906196
game,0.21226986434108533,0.1472880792583567,0.2562446167097331,0.1825689540529494,86,0.0007767637570699055,0.0,0.0,3,0,0,30,1,10.066208362579346,1,1,36.817936065337356
game,0.1308760683760684,0.06337505618431984,0.10921177587844255,0.022208317822732315,39,0.7837794542312622,0.0,0.0,9,0,0,196,1,114.66292524337769,1,1,1.0178679628777139
game,0.1822916666666667,5.551115123125783e-17,0.09259259259259259,1.3877787807814457e-17,29,1.1062549074490866,0.0,0.0,15,0,0,251,1,121.49081492424011,1,1,0.8992833267461344
game,0.1822916666666667,5.551115123125783e-17,0.09259259259259259,1.3877787807814457e-17,29,0.8956143220265707,0.0,0.0,14,0,0,251,1,108.80586504936218,1,1,1.133184136375142
game,0.18229166666666669,2.7755575615628914e-17,0.0925925925925926,0.0,34,1.0118520498275756,0.0,0.0,17,0,0,267,1,114.11856532096863,1,1,1.002837857416709
game,0.18229166666666663,2.7755575615628914e-17,0.0925925925925926,0.0,22,0.9461505730946859,0.0,0.0,11,0,0,191,1,111.21557354927063,1,1,1.072898588120012
game,0.18229166666666663,2.7755575615628914e-17,0.0925925925925926,0.0,18,0.9998158097267151,0.0,0.0,9,0,0,192,1,114.77495813369751,1,1,0.9900748399595196
game,0.18229166666666666,0.0,0.0925925925925926,0.0,32,1.0800673445065816,0.0,0.0,16,0,0,230,1,119.66293358802795,1,1,0.9366779470824971
game,0.18229166666666666,0.0,0.0925925925925926,0.0,16,0.9865902185440063,0.0,0.0,8,0,0,183,1,115.1066222190857,1,1,1.0096052782314933
game,0.18229166666666663,2.7755575615628914e-17,0.0925925925925926,0.0,22,0.8654491027196248,0.0,0.0,11,0,0,221,1,105.00753378868103,1,1,1.1712980658376506
game,0.18229166666666669,2.7755575615628914e-17,0.09259259259259259,1.3877787807814457e-17,26,1.1013435959815978,0.0,0.0,13,0,0,225,1,121.45338797569275,1,1,0.9222395458125201
game,0.18229166666666663,2.7755575615628914e-17,0.0925925925925926,0.0,18,0.9575757702191671,0.0,0.0,9,0,0,195,1,112.6823468208313,1,1,1.0447161189629623
game,0.18229166666666663,2.7755575615628914e-17,0.09259259259259259,1.3877787807814457e-17,20,0.9744017680486043,0.0,0.0,10,0,0,202,1,112.94941067695618,1,1,1.0432757152532146
game,0.18229166666666663,2.7755575615628914e-17,0.09259259259259259,1.3877787807814457e-17,20,0.9770356059074402,0.0,0.0,10,0,0,185,1,113.72278118133545,1,1,1.0219094658327026
game,0.1308760683760684,0.06337505618431984,0.10921177587844255,0.022208317822732315,39,0.5571766535441081,0.0,0.0,10,0,0,157,1,91.14940071105957,1,1,0.8921977879989986
game,0.9095982142857142,0.10667746249211064,0.0496031746031746,0.011923119297169278,14,0.00026758511861165363,0.0,0.0,1,0,0,0.0,0,0.0,0,0,0
game,0.9635416666666666,0.0,0.0462962962962963,0.0,4,0.000745085875193278,0.0,0.0,2,0,0,0.0,0,0.0,0,0,0
game,0.9635416666666666,0.0,0.0462962962962963,0.0,4,0.0007709463437398275,0.0,0.0,2,0,0,0.0,0,0.0,0,0,0
game,0.9635416666666666,0.0,0.0462962962962963,0.0,2,0.0004006822903951009,0.0,0.0,1,0,0,0.0,0,0.0,0,0,0
game,0.9635416666666666,0.0,0.0462962962962963,0.0,4,0.00053710142771403,0.0,0.0,2,0,0,0.0,0,0.0,0,0,0
game,0.9635416666666666,0.0,0.0462962962962963,0.0,4,0.0006017645200093587,0.0,0.0,2,0,0,0.0,0,0.0,0,0,0
game,0.9635416666666666,0.0,0.0462962962962963,0.0,2,0.0002201994260152181,0.0,0.0,1,0,0,0.0,0,0.0,0,0,0
game,0.9635416666666666,0.0,0.0462962962962963,0.0,4,0.0006214499473571778,0.0,0.0,2,0,0,0.0,0,0.0,0,0,0
game,0.10379988262910801,0.07873307926734077,0.11997913406364114,0.022756818422815794,71,0.21511443456013998,0.0,0.0,4,0,0,73,1,60.28849124908447,1,1,1.3449658517040513
game,0.1822916666666667,5.551115123125783e-17,0.09259259259259259,1.3877787807814457e-17,28,1.0151958068211873,0.0,0.0,14,0,0,266,1,112.7109022140503,1,1,0.9933420362672847
game,0.18229166666666666,0.0,0.0925925925925926,0.0,24,1.0299304087956747,0.0,0.0,12,0,0,204,1,117.65918564796448,1,1,0.9773779571973972
game,0.10802469135802467,0.06406528512891826,0.11659807956104251,0.023132266054924622,27,0.37660784721374513,0.0,0.0,4,0,0,87,1,89.72626662254333,1,1,0.9262699763068928
game,0.09114583333333334,0.05915008403716376,0.1220538720538721,0.022270633931520123,44,0.0005184332529703776,0.0,0.0,2,0,0,43,2,57.57357668876648,1,1,1.0901126637339902
game,-1.0,0.0,-1.0,0.0,1,0.0,0.0,0.0,0,0,0,22,1,0.15480923652648926,1,1,0.0
game,0.18229166666666669,2.7755575615628914e-17,0.09259259259259259,1.3877787807814457e-17,7,0.7036834955215454,0.0,0.0,3,0,0,119,2,108.96944427490234,1,1,1.1324174124384647
game,0.18229166666666669,2.7755575615628914e-17,0.09259259259259259,1.3877787807814457e-17,10,0.9600051323572795,0.0,0.0,5,0,0,141,2,123.74298357963562,1,1,1.161669718339744
game,0.18229166666666666,0.0,0.0925925925925926,0.0,8,0.9075223962465923,0.0,0.0,4,0,0,122,1,120.44478487968445,1,1,1.227282502541538
game,0.18229166666666669,2.7755575615628914e-17,0.0925925925925926,0.0,11,1.181875185171763,0.0,0.0,6,0,0,137,2,138.2738127708435,1,1,0.9620220667905319
game,-1.0,0.0,-1.0,0.0,1,0.0,0.0,0.0,0,0,0,24,2,39.41553544998169,1,1,2.223579281338069
game,0.18229166666666666,0.0,0.0925925925925926,0.0,1,0.0,0.0,0.0,0,0,0,60,2,33.87278199195862,1,1,2.3017234723950155
game,0.18229166666666666,0.0,0.0925925925925926,0.0,12,1.2238263686498005,0.0,0.0,6,0,0,153,2,138.97958111763,1,1,0.9111298036186543
game,0.18229166666666666,0.0,0.0925925925925926,0.0,8,0.8589547713597615,0.0,0.0,4,0,0,125,1,118.4669885635376,1,1,1.3089220498733958
game,0.18229166666666666,0.0,0.0925925925925926,0.0,12,1.059061046441396,0.0,0.0,6,0,0,168,1,130.14252758026123,1,1,1.0634982182819384
game,0.18229166666666666,0.0,0.0925925925925926,0.0,12,1.0553500374158225,0.0,0.0,6,0,0,159,1,129.84554195404053,1,1,1.0681956449260217
game,0.18229166666666669,2.7755575615628914e-17,0.09259259259259259,1.3877787807814457e-17,10,0.8808484315872193,0.0,0.0,5,0,0,146,1,118.71546864509583,1,1,1.2644983315604428
game,0.18229166666666669,2.7755575615628914e-17,0.09259259259259259,1.3877787807814457e-17,10,1.1504463990529379,0.0,0.0,5,0,0,127,1,134.89647102355957,1,1,0.9657790403877697
game,0.18229166666666669,2.7755575615628914e-17,0.09259259259259259,1.3877787807814457e-17,10,0.9387585043907165,0.0,0.0,5,0,0,148,1,122.89916801452637,1,1,1.1948251019455507
game,0.18229166666666666,0.0,0.0925925925925926,0.0,3,0.41658347845077515,0.0,0.0,2,0,0,63,2,94.83290576934814,1,1,1.3370270795889265
game,-1.0,0.0,-1.0,0.0,1,0.0,0.0,0.0,0,0,0,28,1,4.189281940460205,1,1,30.490086722139683
game,0.18229166666666666,0.0,0.0925925925925926,0.0,2,0.0066980640093485515,0.0,0.0,1,0,0,45,3,64.3948323726654,1,1,1.2937043596538995
game,-1.0,0.0,-1.0,0.0,1,0.0,0.0,0.0,0,0,0,41,2,16.68761706352234,1,1,0.6760270808167443
game,0.09114583333333334,0.05915008403716376,0.1220538720538721,0.022270633931520123,44,0.0005361517270406087,0.0,0.0,2,0,0,6,1,0.011559247970581055,1,1,0.0
game,0.18229166666666666,0.0,0.0925925925925926,0.0,5,0.21188298066457112,0.0,0.0,2,0,0,77,2,54.18369126319885,1,1,1.1786669633384432
game,0.1822916666666667,5.551115123125783e-17,0.09259259259259259,1.3877787807814457e-17,30,0.988141389687856,0.0,0.0,15,0,0,253,1,114.38024711608887,1,1,1.0272232484661667
game,0.18229166666666666,0.0,0.0925925925925926,0.0,24,0.9425406376520793,0.0,0.0,12,0,0,225,1,113.14176440238953,1,1,1.0505117037229963
game,0.1822916666666667,5.551115123125783e-17,0.09259259259259259,1.3877787807814457e-17,28,1.0547386566797892,0.0,0.0,14,0,0,237,1,117.772953748703,1,1,0.9502979225429617
game,0.18229166666666663,2.7755575615628914e-17,0.0925925925925926,0.0,18,0.9110295136769613,0.0,0.0,9,0,0,178,1,111.28103256225586,1,1,1.0942800430562996
game,0.18229166666666663,2.7755575615628914e-17,0.09259259259259259,1.3877787807814457e-17,20,1.0580631136894225,0.0,0.0,10,0,0,198,1,119.87178897857666,1,1,0.9364953326523268
game,0.18229166666666663,2.7755575615628914e-17,0.09259259259259259,1.3877787807814457e-17,20,0.9164460659027099,0.0,0.0,10,0,0,204,1,110.80228662490845,1,1,1.111399654261601
game,0.18229166666666666,0.0,0.0925925925925926,0.0,32,1.0364542881647745,0.0,0.0,16,0,0,276,1,114.54291486740112,1,1,0.9903150181825096
